日期,股票代码,名称,收盘价
2009-06-09,'000001,上证指数,2787.887
2009-06-08,'000001,上证指数,2768.336
2009-06-05,'000001,上证指数,2753.891
2009-06-04,'000001,上证指数,2767.244
2009-06-03,'000001,上证指数,2778.589
2009-06-02,'000001,上证指数,2724.302
2009-06-01,'000001,上证指数,2721.28
2009-05-27,'000001,上证指数,2632.93
2009-05-26,'000001,上证指数,2588.575
2009-05-25,'000001,上证指数,2610.01
2009-05-22,'000001,上证指数,2597.601
2009-05-21,'000001,上证指数,2610.622
2009-05-20,'000001,上证指数,2651.414
2009-05-19,'000001,上证指数,2676.682
2009-05-18,'000001,上证指数,2652.779
2009-05-15,'000001,上证指数,2645.263
2009-05-14,'000001,上证指数,2639.887
2009-05-13,'000001,上证指数,2663.766
2009-05-12,'000001,上证指数,2618.172
2009-05-11,'000001,上证指数,2579.747
2009-05-08,'000001,上证指数,2625.645
2009-05-07,'000001,上证指数,2597.447
2009-05-06,'000001,上证指数,2592.52
2009-05-05,'000001,上证指数,2567.337
2009-05-04,'000001,上证指数,2559.911
2009-04-30,'000001,上证指数,2477.569
2009-04-29,'000001,上证指数,2468.192
2009-04-28,'000001,上证指数,2401.438
2009-04-27,'000001,上证指数,2405.348
2009-04-24,'000001,上证指数,2448.595
2009-04-23,'000001,上证指数,2463.954
2009-04-22,'000001,上证指数,2461.346
2009-04-21,'000001,上证指数,2535.828
2009-04-20,'000001,上证指数,2557.456
2009-04-17,'000001,上证指数,2503.935
2009-04-16,'000001,上证指数,2534.134
2009-04-15,'000001,上证指数,2536.056
2009-04-14,'000001,上证指数,2527.181
2009-04-13,'000001,上证指数,2513.701
2009-04-10,'000001,上证指数,2444.226
2009-04-09,'000001,上证指数,2379.876
2009-04-08,'000001,上证指数,2347.385
2009-04-07,'000001,上证指数,2439.182
2009-04-03,'000001,上证指数,2419.778
2009-04-02,'000001,上证指数,2425.291
2009-04-01,'000001,上证指数,2408.017
2009-03-31,'000001,上证指数,2373.213
2009-03-30,'000001,上证指数,2358.04
2009-03-27,'000001,上证指数,2374.438
2009-03-26,'000001,上证指数,2361.704
2009-03-25,'000001,上证指数,2291.555
2009-03-24,'000001,上证指数,2338.42
2009-03-23,'000001,上证指数,2325.48
2009-03-20,'000001,上证指数,2281.087
2009-03-19,'000001,上证指数,2265.759
2009-03-18,'000001,上证指数,2223.725
2009-03-17,'000001,上证指数,2218.326
2009-03-16,'000001,上证指数,2153.291
2009-03-13,'000001,上证指数,2128.848
2009-03-12,'000001,上证指数,2133.881
2009-03-11,'000001,上证指数,2139.025
2009-03-10,'000001,上证指数,2158.568
2009-03-09,'000001,上证指数,2118.748
2009-03-06,'000001,上证指数,2193.007
2009-03-05,'000001,上证指数,2221.076
2009-03-04,'000001,上证指数,2198.107
2009-03-03,'000001,上证指数,2071.431
2009-03-02,'000001,上证指数,2093.447
2009-02-27,'000001,上证指数,2082.852
2009-02-26,'000001,上证指数,2121.251
2009-02-25,'000001,上证指数,2206.574
